time,open,high,low,close,Plot,Plot,Plot,Plot,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1765879200,1.17562,1.17948,1.17517,1.17758,,,,,0.002066037895899691,72.44498491758961,66.22968813054058,,,72.44498491758961,72.44498491758961
1765893600,1.17758,1.18042,1.17612,1.17639,,,,,0.002363899509779728,65.54657599876003,66.15622564636509,,,,
1765908000,1.17639,1.17639,1.17346,1.1748,,,,,0.0024393795751424443,57.64782567728562,65.69498997345332,,,,
1765922400,1.17476,1.17524,1.17452,1.17474,,,,,0.002210128965123459,57.36688897258712,64.88514785923557,,,,
1765936800,1.17473,1.1748,1.1725,1.17292,,,,,0.0022221117697736603,49.488543115074314,63.74733053132546,,,,
1765951200,1.17291,1.17306,1.17031,1.17162,,,,,0.0022924968671371765,44.760067790276395,62.25324065787622,44.760067790276395,,,
1765965600,1.1716,1.17332,1.17078,1.17318,,,,,0.002325497284852218,50.83122869618784,61.42211980762725,,,,
1765980000,1.17318,1.17582,1.17283,1.17494,,,,,0.0024140976468719284,56.62346434871511,60.834781399118505,,,,
1765994400,1.17494,1.17556,1.17384,1.17401,,,,,0.002321551293955664,53.06609498210561,59.91940220550847,,,,
1766008800,1.17408,1.17458,1.17352,1.17386,,,,,0.0021533444547615836,52.4932606122224,59.01841187374128,,,,
1766023200,1.17386,1.17469,1.17368,1.17459,,,,,0.002000898527460033,55.037060356711315,58.141520991110895,,,,
1766037600,1.17458,1.17497,1.17173,1.1722,,,,,0.0021661120571320465,46.29656258144278,56.72079414522477,,,,
1766052000,1.17218,1.17628,1.17124,1.17468,,,,,0.002549297116181098,54.39073536159637,55.93713695088369,,,,
1766066400,1.17468,1.17558,1.17153,1.17188,,,,,0.0027493908340236327,45.96695301866817,54.425731887801625,,,,
1766080800,1.17189,1.17278,1.17154,1.17236,,,,,0.0025481387228204694,47.4689403082699,52.64172870142165,,,,
1766095200,1.17203,1.17288,1.17203,1.17244,,,,,0.002321720226444409,47.72973272130768,51.36909703874648,,,,
1766109600,1.17243,1.17287,1.17156,1.172,,,,,0.0021868241962518403,46.36631557732464,50.56327488874927,,,,
1766124000,1.172,1.17216,1.17033,1.17122,,,,,0.0021392476367515945,43.96854067889324,49.60625001062827,,,,
1766138400,1.17124,1.17194,1.17024,1.17194,,,,,0.00208068128518472,46.70815336817461,49.40765074299259,,,,
1766152800,1.17194,1.17378,1.17084,1.17192,,,,,0.0021952571138267496,46.63993562301495,49.54192701675963,,,,
1766167200,1.17193,1.17273,1.17062,1.17096,,,,,0.002183889498649857,43.36593121269339,49.008691482224314,43.36593121269339,,,
1766354400,1.17196,1.17196,1.17064,1.17172,,,,,0.0020687042321632077,46.56396179207316,48.290155585321315,,,,
1766368800,1.17172,1.17221,1.17136,1.17174,,,,,0.001906210334541449,46.64933974416536,47.83181592546844,,,,
